Type,Family,Model Name,Input Size,Accuracy,Max BS,Optimal BS,Throughput,Latency,Energy,param_count,params_tinfo,macs_tinfo,params_ptflops,macs_ptflops,activations,DONE
TBD,TBD,bat_resnext26ts.ch_in1k,256,78.28,38,38,710.1047911,53724693.5,433071.4113,10.73,10731200,2481540072,10731200,2517770216,83730592,TRUE
TBD,TBD,beit_base_patch16_224.in22k_ft_in22k_in1k,224,85.244,2,2,154.0738641,13998258.21,2017174.143,86.53,86530984,180319720,86530984,12691038184,49777616,TRUE
TBD,TBD,beit_base_patch16_384.in22k_ft_in22k_in1k,384,86.816,20,20,105.9352455,188796428.8,3143047.677,86.74,86744104,404744680,86744104,37170869224,145792976,TRUE
TBD,TBD,beit_large_patch16_224.in22k_ft_in22k_in1k,224,87.488,20,20,108.4865112,184357538.4,3067378.088,304.43,304430568,382106600,304430568,44842152936,131729360,TRUE
TBD,TBD,beit_large_patch16_384.in22k_ft_in22k_in1k,384,88.382,4,6,30.80456205,194778362.3,10826982.06,305,304998888,681339880,304998888,1.31E+11,385824720,TRUE
TBD,TBD,beit_large_patch16_512.in22k_ft_in22k_in1k,512,88.578,2,2,12.73212208,157084502.3,26188552.39,305.67,305674728,1034120168,305674728,2.33E+11,685389776,TRUE
TBD,TBD,beitv2_base_patch16_224.in1k_ft_in1k,224,85.596,62,44,370.7585125,118677955.5,899747.3005,86.53,86530984,180319720,86530984,12691038184,49777616,TRUE
TBD,TBD,beitv2_base_patch16_224.in1k_ft_in22k_in1k,224,86.494,62,40,369.0376696,108392657.2,900734.4857,86.53,86530984,180319720,86530984,12691038184,49777616,TRUE
TBD,TBD,beitv2_large_patch16_224.in1k_ft_in1k,224,87.414,20,20,108.5314597,184281512.9,3061432.041,304.43,304430568,382106600,304430568,44842152936,131729360,TRUE
TBD,TBD,beitv2_large_patch16_224.in1k_ft_in22k_in1k,224,88.406,20,20,108.5486392,184252361.5,3070485.207,304.43,304430568,382106600,304430568,44842152936,131729360,TRUE
TBD,TBD,botnet26t_256.c1_in1k,256,79.256,96,96,1442.54018,66549296.81,227719.795,12.49,12488672,3179365352,12488672,3199091688,75689888,TRUE
TBD,TBD,caformer_b36.sail_in1k,224,85.502,14,11,191.7087438,57378971.13,1665393.358,98.75,98753614,10381390312,98753614,22500860136,236414648,TRUE
TBD,TBD,caformer_b36.sail_in1k_384,384,86.404,4,5,58.68845462,85196023.36,5422661.033,98.75,98753614,30347015912,98753614,66114426856,694725048,TRUE
TBD,TBD,caformer_b36.sail_in22k_ft_in1k,224,87.44,14,11,191.6843775,57386349.35,1674932.877,98.75,98753614,10381390312,98753614,22500860136,236414648,TRUE
TBD,TBD,caformer_b36.sail_in22k_ft_in1k_384,384,88.066,4,5,58.6514685,85249724.33,5423708.406,98.75,98753614,30347015912,98753614,66114426856,694725048,TRUE
TBD,TBD,caformer_m36.sail_in1k,224,85.24,20,20,274.389829,72889190.75,1163643.762,56.2,56204878,5917701736,56204878,12745918888,177311736,TRUE
TBD,TBD,caformer_m36.sail_in1k_384,384,86.16,4,5,85.84343992,58245732.57,3755150.268,56.2,56204878,17298786856,56204878,37450339048,521044536,TRUE
TBD,TBD,caformer_m36.sail_in22k_ft_in1k,224,86.608,20,20,274.3291009,72905357.82,1165244.211,56.2,56204878,5917701736,56204878,12745918888,177311736,TRUE
TBD,TBD,caformer_m36.sail_in22k_ft_in1k_384,384,87.472,4,5,85.74748435,58310978.7,3756082.961,56.2,56204878,17298786856,56204878,37450339048,521044536,TRUE
TBD,TBD,caformer_s18.sail_in1k,224,83.668,56,44,770.8657543,57078853.98,413820.4751,26.34,26341656,1269168168,26341656,3894691560,66411704,TRUE
TBD,TBD,caformer_s18.sail_in1k_384,384,85.036,18,18,235.6324168,76390308.4,1363810.84,26.34,26341656,3684022568,26341656,11439606760,195137464,TRUE
TBD,TBD,caformer_s18.sail_in22k_ft_in1k,224,84.086,56,44,770.2063268,57127677.55,413129.8922,26.34,26341656,1269168168,26341656,3894691560,66411704,TRUE
TBD,TBD,caformer_s18.sail_in22k_ft_in1k_384,384,85.424,18,18,235.3404126,76485040.65,1365735.519,26.34,26341656,3684022568,26341656,11439606760,195137464,TRUE
TBD,TBD,caformer_s36.sail_in1k,224,84.544,28,26,393.7172037,66037837.02,811741.9712,39.3,39297102,2756011944,39297102,7553425128,127601336,TRUE
TBD,TBD,caformer_s36.sail_in1k_384,384,85.756,10,9,120.33425,74791861.96,2670385.365,39.3,39297102,8032065704,39297102,22191803368,374960056,TRUE
TBD,TBD,caformer_s36.sail_in22k_ft_in1k,224,85.788,28,26,393.2389419,66118088.27,815360.7188,39.3,39297102,2756011944,39297102,7553425128,127601336,TRUE
TBD,TBD,caformer_s36.sail_in22k_ft_in1k_384,384,86.864,10,9,120.2555963,74840806.95,2663482.698,39.3,39297102,8032065704,39297102,22191803368,374960056,TRUE
TBD,TBD,cait_m36_384.fb_dist_in1k,384,86.064,1,1,15.93027853,62773829.33,20875234.14,271.22,271221352,610310248,271221352,1.55E+11,1056424400,TRUE
TBD,TBD,cait_m48_448.fb_dist_in1k,448,86.482,0,,,,,356.46,356460520,818214376,356460520,2.85E+11,2290483664,TRUE
TBD,TBD,cait_s24_224.fb_dist_in1k,224,83.484,32,32,358.3389525,89301357.1,926360.7986,46.92,46916200,104403304,46916200,8668631656,77246672,TRUE
TBD,TBD,cait_s24_384.fb_dist_in1k,384,85.042,4,5,53.69762616,93114084.8,6189397.941,47.06,47062120,216615784,47062120,26223975016,353035472,TRUE
TBD,TBD,cait_s36_384.fb_dist_in1k,384,85.458,2,3,34.51195938,86926893.18,9628119.177,68.37,68366632,237911080,68366632,39078304360,528213200,TRUE
TBD,TBD,cait_xs24_384.fb_dist_in1k,384,84.064,4,6,73.93670189,81151164.98,4491440.443,26.67,26670088,153835336,26670088,14826042568,264777104,TRUE
TBD,TBD,cait_xxs24_224.fb_dist_in1k,224,78.392,66,66,769.1603422,85808912.21,431196.3671,11.96,11956264,40699816,11956264,2194127656,38624336,TRUE
TBD,TBD,cait_xxs24_384.fb_dist_in1k,384,80.962,10,10,116.9507553,85506399.98,2832553.747,12.03,12029224,96806056,12029224,6656069416,176518736,TRUE
TBD,TBD,cait_xxs36_224.fb_dist_in1k,224,79.738,44,44,504.7456307,87172886.33,654263.8642,17.3,17299720,46038664,17299720,3261596968,57703760,TRUE
TBD,TBD,cait_xxs36_384.fb_dist_in1k,384,82.208,4,6,75.99615827,78951593.27,4345838.57,17.37,17372680,102144904,17372680,9898184488,264107600,TRUE
TBD,TBD,coat_lite_medium.in1k,224,83.602,28,24,316.2290976,75894630.82,1028298.604,44.57,85830632,395144808,44571048,10408865256,112428752,TRUE
TBD,TBD,coat_lite_medium_384.in1k,384,84.894,8,8,107.4174345,74475959.65,3047236.001,44.57,85830632,1077101928,44571048,30505113576,329825232,TRUE
TBD,TBD,coat_lite_mini.in1k,224,79.096,88,93,1095.71974,84876458.08,286728.327,11.01,16311528,141937384,11011560,2044130280,37342928,TRUE
TBD,TBD,coat_lite_small.in1k,224,82.302,52,48,599.5234627,80063893.92,533381.2752,19.84,34828200,178536744,19838504,4163245352,66868944,TRUE
TBD,TBD,coat_lite_tiny.in1k,224,77.548,114,104,1181.454054,88027633.35,269628.8066,5.72,8433512,112718376,5721960,1649274472,35758160,TRUE
TBD,TBD,coat_mini.in1k,224,81.304,40,40,362.7276678,110275849.2,909083.8001,10.34,18466204,298536448,10337004,7249941288,57030456,TRUE
TBD,TBD,coat_small.in1k,224,82.376,30,30,258.9467926,115854241,1268579.314,21.69,38941412,454140104,21693908,13157128600,68189760,TRUE
TBD,TBD,coat_tiny.in1k,224,78.442,48,48,457.4789663,104923084.4,718385.9142,5.5,9747548,216413888,5498540,4690508200,50163192,TRUE
TBD,TBD,coatnet_0_rw_224.sw_in1k,224,82.394,58,56,815.0331421,68708988.46,406756.982,27.44,27435562,4214267496,27435562,4231185896,67137056,TRUE
TBD,TBD,coatnet_1_rw_224.sw_in1k,224,83.612,32,28,450.2818227,62183355.71,736365.7624,41.72,41721502,7598357928,41721502,7622542248,117394656,TRUE
TBD,TBD,coatnet_2_rw_224.sw_in12k_ft_in1k,224,86.58,20,20,288.3878022,69351138.75,1148151.171,73.87,73868400,14494337128,73868400,14531130600,172180256,TRUE
TBD,TBD,coatnet_bn_0_rw_224.sw_in1k,224,82.394,46,44,711.7251329,61821680.53,466750.8088,27.44,27435562,4455112296,27435562,4475844072,80659488,TRUE
TBD,TBD,coatnet_nano_rw_224.sw_in1k,224,81.704,64,64,1058.303651,60474200.62,313272.7448,15.14,15141244,2272859240,15141244,2287047144,61754656,TRUE
TBD,TBD,coatnet_rmlp_1_rw_224.sw_in1k,224,83.354,36,28,477.1047784,58687389.29,693613.1778,41.69,41691982,7359842706,41691982,7448648126,126750182,TRUE
TBD,TBD,coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,224,84.94,32,28,447.3160881,62595604.72,742156.4703,41.72,41724622,7601575314,41724622,7713353150,145671142,TRUE
TBD,TBD,coatnet_rmlp_2_rw_224.sw_in12k_ft_in1k,224,86.54,20,20,282.2676713,70861193.08,1173726.084,73.88,73881264,14498269600,73881264,14643063728,202684200,TRUE
TBD,TBD,coatnet_rmlp_2_rw_224.sw_in1k,224,84.602,20,20,283.1673612,70630271.03,1174769.984,73.88,73881264,14498269600,73881264,14643063728,202684200,TRUE
TBD,TBD,coatnet_rmlp_2_rw_384.sw_in12k_ft_in1k,384,87.402,4,6,79.14709226,75808885.42,4175744.399,73.88,73881264,42594538080,73881264,43035559408,645617720,TRUE
TBD,TBD,coatnet_rmlp_nano_rw_224.sw_in1k,224,82.062,52,44,925.5141383,47541179.82,356967.3467,15.15,15145116,2466424212,15145116,2505049884,83447844,TRUE
TBD,TBD,coatnext_nano_rw_224.sw_in1k,224,81.998,120,120,1280.294314,93728557.17,259365.8709,14.7,14701244,2356428136,14701244,2364994280,42630560,TRUE
TBD,TBD,convformer_b36.sail_in1k,224,84.83,16,16,225.9857517,70800994.68,1466834.382,99.88,99882616,22630196200,99882616,22696621800,247930040,TRUE
TBD,TBD,convformer_b36.sail_in1k_384,384,85.778,4,5,73.63839798,67899389.2,4442200.194,99.88,99882616,66494453480,99882616,66689726440,728566200,TRUE
TBD,TBD,convformer_b36.sail_in22k_ft_in1k,224,86.984,16,16,225.7933152,70861385.6,1464482.56,99.88,99882616,22630196200,99882616,22696621800,247930040,TRUE
TBD,TBD,convformer_b36.sail_in22k_ft_in1k_384,384,87.602,4,5,73.59231869,67941899.33,4427445.483,99.88,99882616,66494453480,99882616,66689726440,728566200,TRUE
TBD,TBD,convformer_m36.sail_in1k,224,84.486,22,22,321.924755,68338963.56,1026469.715,57.05,57051640,12842920936,57051640,12892740136,185948280,TRUE
TBD,TBD,convformer_m36.sail_in1k_384,384,85.58,8,8,107.7366063,74255246.2,3030783.405,57.05,57051640,37735359016,57051640,37881813736,546425400,TRUE
TBD,TBD,convformer_m36.sail_in22k_ft_in1k,224,86.152,22,22,321.7907854,68367462.86,1026576.819,57.05,57051640,12842920936,57051640,12892740136,185948280,TRUE
TBD,TBD,convformer_m36.sail_in22k_ft_in1k_384,384,86.868,8,8,107.7419848,74251489.94,3048251.605,57.05,57051640,37735359016,57051640,37881813736,546425400,TRUE
TBD,TBD,convformer_s18.sail_in1k,224,82.968,62,44,892.5663418,49296075.44,369489.3475,26.77,26774448,3941391912,26774448,3959945448,70250168,TRUE
TBD,TBD,convformer_s18.sail_in1k_384,384,84.394,20,20,304.7112517,65636068.41,1081469.142,26.77,26774448,11576826152,26774448,11631373288,206417848,TRUE
TBD,TBD,convformer_s18.sail_in22k_ft_in1k,224,83.762,62,44,892.1014606,49321811.54,369509.9814,26.77,26774448,3941391912,26774448,3959945448,70250168,TRUE
TBD,TBD,convformer_s18.sail_in22k_ft_in1k_384,384,85.026,20,20,304.2909437,65726662.46,1075474.048,26.77,26774448,11576826152,26774448,11631373288,206417848,TRUE
TBD,TBD,convformer_s36.sail_in1k,224,84.072,30,26,456.08725,57006715.16,717917.6075,40.01,40012152,7640098728,40012152,7676255976,134826680,TRUE
TBD,TBD,convformer_s36.sail_in1k_384,384,85.38,10,10,155.6536455,64245363,2088259.171,40.01,40012152,22446479528,40012152,22552775656,396193720,TRUE
TBD,TBD,convformer_s36.sail_in22k_ft_in1k,224,85.424,30,26,456.2590816,56985248.93,721689.543,40.01,40012152,7640098728,40012152,7676255976,134826680,TRUE
TBD,TBD,convformer_s36.sail_in22k_ft_in1k_384,384,86.38,10,10,155.7767354,64194643.55,2098118.237,40.01,40012152,22446479528,40012152,22552775656,396193720,TRUE
TBD,TBD,convit_base.fb_in1k,224,82.294,40,36,281.5796558,127851672.8,1179387.791,86.54,86540040,201554024,86540040,16827769832,68527344,TRUE
TBD,TBD,convit_small.fb_in1k,224,81.414,72,64,622.8882862,102747824.4,531104.9722,27.78,27777322,92472688,27777322,5365367272,38547506,TRUE
TBD,TBD,convit_tiny.fb_in1k,224,73.126,160,144,1704.642906,84475453.09,194281.5153,5.71,5710512,34464008,5710512,1082940392,17133336,TRUE
TBD,TBD,convmixer_1024_20_ks9_p14.in1k,224,76.944,76,76,626.7894135,121252884.3,527602.2651,24.38,24383464,5959379944,24383464,6002811880,48502736,TRUE
TBD,TBD,convmixer_1536_20.in1k,224,81.37,12,12,94.24637783,127326367.9,3520129.252,51.63,51625960,51163783144,51625960,51424752616,290987984,TRUE
TBD,TBD,convmixer_768_32.in1k,224,80.158,24,24,191.2442972,125494043,1744032.885,21.11,21110248,20728070632,21110248,20934015976,230429648,TRUE
TBD,TBD,convnext_atto.d2_in1k,288,77.014,188,187,2572.803477,72683408.42,128618.6907,3.7,3695520,910869640,3695520,915841320,26028920,TRUE
TBD,TBD,convnext_atto.d2_in1k,224,75.668,312,310,4299.091996,72108343.78,77102.22591,3.7,3695520,551148680,3695520,554154280,15747960,TRUE
TBD,TBD,convnext_atto_ols.a2_in1k,288,77.22,182,128,2464.58605,51935776.2,134394.3071,3.7,3702912,959640712,3702912,964612392,26526584,TRUE
TBD,TBD,convnext_atto_ols.a2_in1k,224,75.902,300,288,4104.823869,70161505.05,80518.7293,3.7,3702912,580652168,3702912,583657768,16049016,TRUE
TBD,TBD,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,256,86.386,30,30,281.0113996,106757570.7,1178178.943,88.59,88591464,818454888,88591464,20123001832,152315832,TRUE
TBD,TBD,convnext_base.clip_laion2b_augreg_ft_in12k_in1k_384,384,87.15,12,13,125.1292638,103893315.8,2646700.39,88.59,88591464,1735385448,88591464,45275472872,342697912,TRUE
TBD,TBD,convnext_base.clip_laion2b_augreg_ft_in1k,256,86.184,30,30,280.8639137,106813822.5,1180127.22,88.59,88591464,818454888,88591464,20123001832,152315832,TRUE
TBD,TBD,convnext_base.clip_laiona_augreg_ft_in1k_384,384,86.488,12,13,125.0703357,103942621.4,2650327.264,88.59,88591464,1735385448,88591464,45275472872,342697912,TRUE
TBD,TBD,convnext_base.fb_in1k,288,84.466,24,20,222.723145,89798038.23,1487050.929,88.59,88591464,1013302632,88591464,25467901928,192772024,TRUE
TBD,TBD,convnext_base.fb_in1k,224,83.834,40,40,368.2841026,108612347.9,901292.3337,88.59,88591464,646530408,88591464,15406913512,116619192,TRUE
TBD,TBD,convnext_base.fb_in22k_ft_in1k,288,86.298,24,20,222.9486252,89707301.64,1483144.605,88.59,88591464,1013302632,88591464,25467901928,192772024,TRUE
TBD,TBD,convnext_base.fb_in22k_ft_in1k,224,85.816,40,40,368.6730574,108497505.8,900222.0934,88.59,88591464,646530408,88591464,15406913512,116619192,TRUE
TBD,TBD,convnext_base.fb_in22k_ft_in1k_384,384,86.826,12,13,125.2830744,103765773.4,2648322.38,88.59,88591464,1735385448,88591464,45275472872,342697912,TRUE
TBD,TBD,convnext_femto.d1_in1k,288,78.71,158,153,2205.005416,69387713.05,150522.0674,5.22,5217784,1296090280,5217784,1302056296,31234104,TRUE
TBD,TBD,convnext_femto.d1_in1k,224,77.508,260,256,3648.258867,70170512.91,90657.24535,5.22,5217784,784209064,5217784,787815784,18896952,TRUE
TBD,TBD,convnext_femto_ols.d1_in1k,288,78.914,152,153,2123.400928,72054324.38,155651.5761,5.23,5226520,1351828648,5226520,1357794664,31731768,TRUE
TBD,TBD,convnext_femto_ols.d1_in1k,224,77.844,252,253,3508.601406,72108584.15,94041.53705,5.23,5226520,817927336,5226520,821534056,19198008,TRUE
TBD,TBD,convnext_large.fb_in1k,288,84.862,14,15,111.2949464,134778502.9,2975732.462,197.77,197767336,1964975656,197767336,56929944040,289156536,TRUE
TBD,TBD,convnext_large.fb_in1k,224,84.298,24,22,183.8259279,119679440.2,1811298.882,197.77,197767336,1263822376,197767336,34439709160,174927288,TRUE
TBD,TBD,convnext_large.fb_in22k_ft_in1k,288,87.014,14,15,111.3394482,134726178.1,2976450.449,197.77,197767336,1964975656,197767336,56929944040,289156536,TRUE
TBD,TBD,convnext_large.fb_in22k_ft_in1k,224,86.612,24,22,184.0796282,119514755.2,1808644.483,197.77,197767336,1263822376,197767336,34439709160,174927288,TRUE
TBD,TBD,convnext_large.fb_in22k_ft_in1k_384,384,87.456,8,8,62.35032285,128308632.3,5314680.531,197.77,197767336,3345371176,197767336,1.01E+11,514045368,TRUE
TBD,TBD,convnext_large_mlp.clip_laion2b_augreg_ft_in1k,256,87.336,18,18,140.1955002,128393504.7,2361200.158,200.13,200128168,1594848808,200128168,44984369128,228475320,TRUE
TBD,TBD,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,384,87.89,8,8,62.23815854,128539849.2,5326424.152,200.13,200128168,3347732008,200128168,1.01E+11,514048440,TRUE
TBD,TBD,convnext_large_mlp.clip_laion2b_soup_ft_in12k_in1k_320,320,87.97,12,12,89.57498705,133967698.1,3702729.877,200.13,200128168,2383646248,200128168,70285883368,356983224,TRUE
TBD,TBD,convnext_large_mlp.clip_laion2b_soup_ft_in12k_in1k_384,384,88.334,8,8,62.17590021,128668530.7,5323593.601,200.13,200128168,3347732008,200128168,1.01E+11,514048440,TRUE
TBD,TBD,convnext_nano.d1h_in1k,288,81.474,86,85,1145.198498,74223089.29,289864.6728,15.59,15593560,4056043560,15593560,4067022440,57031480,TRUE
TBD,TBD,convnext_nano.d1h_in1k,224,80.762,142,140,1892.749802,73966489.68,175239.8461,15.59,15593560,2453913640,15593560,2460550760,34503480,TRUE
TBD,TBD,convnext_nano.in12k_ft_in1k,288,82.882,86,85,1145.10754,74228910.6,289806.9646,15.59,15593560,4056043560,15593560,4067022440,57031480,TRUE
TBD,TBD,convnext_nano.in12k_ft_in1k,224,82.306,142,140,1892.660309,73969985.35,175087.7839,15.59,15593560,2453913640,15593560,2460550760,34503480,TRUE
TBD,TBD,convnext_nano_ols.d1h_in1k,288,81.612,80,80,1032.807077,77458878,321713.4612,15.65,15649560,4381184040,15649560,4392162920,58690360,TRUE
TBD,TBD,convnext_nano_ols.d1h_in1k,224,80.906,134,132,1708.165398,77276050.41,193941.6956,15.65,15649560,2650603560,15649560,2657240680,35507000,TRUE
TBD,TBD,convnext_pico.d1_in1k,288,80.43,118,104,1698.254799,61239562.03,195565.9092,9.05,9045672,2269578472,9045672,2277533160,41644472,TRUE
TBD,TBD,convnext_pico.d1_in1k,224,79.516,196,176,2807.832725,62682032.13,118407.009,9.05,9045672,1373160680,9045672,1377969640,25194936,TRUE
TBD,TBD,convnext_pico_ols.d1_in1k,288,80.458,114,104,1634.608207,63623932.85,202736.6771,9.06,9061928,2367784168,9061928,2375738856,42308024,TRUE
TBD,TBD,convnext_pico_ols.d1_in1k,224,79.542,190,176,2704.85682,65068292.87,122400.5903,9.06,9061928,1432569064,9061928,1437378024,25596344,TRUE
TBD,TBD,convnext_small.fb_in1k,288,83.704,32,32,340.9527552,93855411.16,957127.8337,50.22,50223688,648721672,50223688,14418903784,144579768,TRUE
TBD,TBD,convnext_small.fb_in1k,224,83.144,54,48,566.7433228,84695185.65,575570.6749,50.22,50223688,411391240,50223688,8722850536,87465144,TRUE
TBD,TBD,convnext_small.fb_in22k_ft_in1k,288,85.276,32,32,340.5011647,93979837.09,949839.1268,50.22,50223688,648721672,50223688,14418903784,144579768,TRUE
TBD,TBD,convnext_small.fb_in22k_ft_in1k,224,84.582,54,55,569.3926884,96594391.67,578282.6437,50.22,50223688,411391240,50223688,8722850536,87465144,TRUE
TBD,TBD,convnext_small.fb_in22k_ft_in1k_384,384,85.754,18,18,191.8975788,93800852.86,1698674.195,50.22,50223688,1115965960,50223688,25633008616,257024184,TRUE
TBD,TBD,convnext_small.in12k_ft_in1k,288,85.324,32,32,340.8885945,93873209.25,958080.0785,50.22,50223688,648721672,50223688,14418903784,144579768,TRUE
TBD,TBD,convnext_small.in12k_ft_in1k,224,85.164,54,55,568.1368559,96808026.34,577578.1543,50.22,50223688,411391240,50223688,8722850536,87465144,TRUE
TBD,TBD,convnext_small.in12k_ft_in1k_384,384,86.186,18,18,191.9639593,93767806.09,1707347.966,50.22,50223688,1115965960,50223688,25633008616,257024184,TRUE
TBD,TBD,convnext_tiny.fb_in1k,288,82.694,54,52,589.1722975,88259814.53,549223.8112,28.59,28589128,515465224,28589128,7404827368,90832056,TRUE
TBD,TBD,convnext_tiny.fb_in1k,224,82.066,88,88,977.8818791,89990770.71,329803.3458,28.59,28589128,322371592,28589128,4479767272,54951096,TRUE
TBD,TBD,convnext_tiny.fb_in22k_ft_in1k,224,82.888,88,88,977.5205455,90024173.19,328767.8961,28.59,28589128,322371592,28589128,4479767272,54951096,TRUE
TBD,TBD,convnext_tiny.fb_in22k_ft_in1k,288,78.95,54,52,589.4071636,88224553.18,548228.267,28.59,28589128,515465224,28589128,7404827368,90832056,TRUE
TBD,TBD,convnext_tiny.fb_in22k_ft_in1k_384,384,84.098,30,30,332.854015,90130084.12,969796.9008,28.59,28589128,895618312,28589128,13163539432,161472696,TRUE
TBD,TBD,convnext_tiny.in12k_ft_in1k,288,84.448,54,52,589.0979808,88271027.79,545534.6964,28.59,28589128,515465224,28589128,7404827368,90832056,TRUE
TBD,TBD,convnext_tiny.in12k_ft_in1k,224,84.192,88,88,977.1770422,90055879.41,328635.8758,28.59,28589128,322371592,28589128,4479767272,54951096,TRUE
TBD,TBD,convnext_tiny.in12k_ft_in1k_384,384,85.154,30,30,332.9097618,90115006.21,971797.1543,28.59,28589128,895618312,28589128,13163539432,161472696,TRUE
TBD,TBD,convnext_tiny_hnf.a2h_in1k,288,82.608,54,52,711.1712615,73119418.16,465422.0455,28.59,28589128,7386989992,28589128,7404827368,90830752,TRUE
TBD,TBD,convnext_tiny_hnf.a2h_in1k,224,82.23,88,88,1183.154567,74377828.43,280159.8491,28.59,28589128,4468983208,28589128,4479767272,54949792,TRUE
TBD,TBD,convnext_xlarge.fb_in22k_ft_in1k,288,87.374,10,10,67.17534881,148865750.2,4959892.833,350.2,350196968,3213330152,350196968,1.01E+11,385541048,TRUE
TBD,TBD,convnext_xlarge.fb_in22k_ft_in1k,224,86.97,18,18,109.8869267,163806756.4,3041491.473,350.2,350196968,2077132520,350196968,61025397736,233235384,TRUE
TBD,TBD,convnext_xlarge.fb_in22k_ft_in1k_384,384,87.766,4,6,37.74550191,158963471.5,8844738.522,350.2,350196968,5450219240,350196968,1.79E+11,685392824,TRUE
TBD,TBD,convnext_xxlarge.clip_laion2b_soup_ft_in1k,256,88.622,4,6,35.87667414,167246835.4,9315434.467,846.47,846471016,5533495144,846471016,1.98E+11,504127416,TRUE
TBD,TBD,convnextv2_atto.fcmae_ft_in1k,288,77.79,122,96,1785.581298,53764096.69,185487.7033,3.71,3708400,910884360,3708400,914856360,26028920,TRUE
TBD,TBD,convnextv2_atto.fcmae_ft_in1k,224,76.646,204,176,2965.118812,59356922.8,111219.826,3.71,3708400,551163400,3708400,553558440,15747960,TRUE
TBD,TBD,convnextv2_base.fcmae_ft_in1k,288,85.49,14,15,173.0995154,86655482.21,1905633.561,88.72,88717800,1013447016,88717800,25460188136,192772024,TRUE
TBD,TBD,convnextv2_base.fcmae_ft_in1k,224,84.888,26,22,286.9250161,76675245.85,1151630.205,88.72,88717800,646674792,88717800,15402247144,116619192,TRUE
TBD,TBD,convnextv2_base.fcmae_ft_in22k_in1k,288,86.998,14,15,172.8826198,86764197.46,1903902.982,88.72,88717800,1013447016,88717800,25460188136,192772024,TRUE
TBD,TBD,convnextv2_base.fcmae_ft_in22k_in1k,224,86.752,26,22,286.9727991,76662483.62,1155270.464,88.72,88717800,646674792,88717800,15402247144,116619192,TRUE
TBD,TBD,convnextv2_base.fcmae_ft_in22k_in1k_384,384,87.638,8,7,95.68324927,73158224.29,3443620.664,88.72,88717800,1735529832,88717800,45261759464,342697912,TRUE
TBD,TBD,convnextv2_femto.fcmae_ft_in1k,288,79.332,102,102,1513.713359,67384001.2,217926.759,5.23,5233240,1296107944,5233240,1300874344,31234104,TRUE
TBD,TBD,convnextv2_femto.fcmae_ft_in1k,224,78.484,170,170,2503.984175,67891819.42,131811.2649,5.23,5233240,784226728,5233240,787100776,18896952,TRUE
TBD,TBD,convnextv2_huge.fcmae_ft_in1k,288,86.618,4,4,31.38935978,127433695.6,10561354.46,660.29,660289640,5642536712,660289640,1.90E+11,530117816,TRUE
TBD,TBD,convnextv2_huge.fcmae_ft_in1k,224,86.26,4,7,52.44690725,133470588.2,6341324.879,660.29,660289640,3665028872,660289640,1.15E+11,320697528,TRUE
TBD,TBD,convnextv2_huge.fcmae_ft_in22k_in1k_384,384,88.662,2,2,17.90553146,111698760.9,18574485.59,660.29,660289640,9535755272,660289640,3.38E+11,942414008,TRUE
TBD,TBD,convnextv2_huge.fcmae_ft_in22k_in1k_512,512,88.86,1,1,10.16267687,98401274.72,32839649.1,660.29,660289640,16457032712,660289640,6.01E+11,1675385016,TRUE
TBD,TBD,convnextv2_large.fcmae_ft_in1k,288,86.126,10,10,90.60033384,110375136.7,3660339.435,197.96,197956840,1965192232,197956840,56918373352,289156536,TRUE
TBD,TBD,convnextv2_large.fcmae_ft_in1k,224,85.762,16,16,147.463777,108501783.9,2222654.8,197.96,197956840,1264038952,197956840,34432709608,174927288,TRUE
TBD,TBD,convnextv2_large.fcmae_ft_in22k_in1k,288,87.494,10,10,90.52447286,110467701,3665492.297,197.96,197956840,1965192232,197956840,56918373352,289156536,TRUE
TBD,TBD,convnextv2_large.fcmae_ft_in22k_in1k,224,87.264,16,16,147.198872,108696937,2213521.453,197.96,197956840,1264038952,197956840,34432709608,174927288,TRUE
TBD,TBD,convnextv2_large.fcmae_ft_in22k_in1k_384,384,88.178,4,5,50.63482229,98746512.72,6518981.845,197.96,197956840,3345587752,197956840,1.01E+11,514045368,TRUE
TBD,TBD,convnextv2_nano.fcmae_ft_in1k,288,82.496,56,52,787.710352,66014230.44,421083.1394,15.62,15623800,4056078120,15623800,4064845160,57031480,TRUE
TBD,TBD,convnextv2_nano.fcmae_ft_in1k,224,81.856,92,88,1307.216789,67318774.42,253958.8094,15.62,15623800,2453948200,15623800,2459233640,34503480,TRUE
TBD,TBD,convnextv2_nano.fcmae_ft_in22k_in1k,288,82.666,56,52,787.8377103,66003541.23,421987.0564,15.62,15623800,4056078120,15623800,4064845160,57031480,TRUE
TBD,TBD,convnextv2_nano.fcmae_ft_in22k_in1k,224,82.038,92,88,1307.300678,67314404.89,253866.6278,15.62,15623800,2453948200,15623800,2459233640,34503480,TRUE
TBD,TBD,convnextv2_nano.fcmae_ft_in22k_in1k_384,384,83.362,30,30,445.1671961,67390569.93,746048.6327,15.62,15623800,7210271400,15623800,7225892840,101383480,TRUE
